Date,Open,High,Low,Close,Volume
2019-03-29,11733.940880546601,11737.124883517547,11547.399350982772,11683.322193468199,7915076
2019-04-01,10708.263032427429,10764.88876372885,10539.984888547107,10631.804111609057,9692427
2019-04-02,10852.169844517219,11052.162312678356,10819.311234220162,10890.325707055621,7952409
2019-04-03,10950.530716805344,11007.529082761039,10806.859816617705,11054.09677394297,8105675
2019-04-04,10357.076791081623,10549.141674123088,10287.950854278075,10322.621047224795,9693393
2019-04-05,9983.677409752225,10125.70575487663,9886.217049429932,9961.92330929872,7391212
2019-04-08,9499.45716542007,9589.796721390121,9310.545906231828,9429.41919767449,1147297
2019-04-09,9485.356021714066,9668.260753901772,9322.369174783016,9505.68523358719,8122007
2019-04-10,9103.054741734679,9260.767862695144,9005.18530737612,9032.047798869784,1524127
2019-04-11,9202.957508452275,9257.200047489025,9063.254398150326,9286.000888970835,1643349
2019-04-12,8762.453857775196,8868.128527181862,8608.624926143146,8733.733433814681,5902511
2019-04-15,8773.465332605816,8823.768585539752,8683.749270617642,8807.850577614923,7524702
2019-04-16,8830.372761377128,8940.933279114439,8679.586849023792,8785.92110456335,6319702
2019-04-17,8270.607891587199,8335.648825939908,8186.570372340681,8191.5445946169175,4450806
2019-04-18,8661.233058829355,8671.326275551542,8658.486943331616,8716.149110848404,6321102
2019-04-19,8220.05631046491,8309.329415535469,8180.807872935325,8239.693843852616,7659460
2019-04-22,8519.716060192635,8658.749794743122,8364.29084496138,8535.52530894365,8460451
2019-04-23,8325.786799252732,8351.5698963617,8219.18028048213,8373.582136942816,6149969
2019-04-24,8524.326284027069,8628.956318537417,8511.518650446058,8453.065033888724,4148475
2019-04-25,8668.631448377018,8685.706287725903,8497.640589473322,8682.267210118642,3542198
2019-04-26,8199.232903244529,8308.484138180767,8150.648071714556,8181.309193790231,2020369
2019-04-29,8161.9926375501045,8196.444027414265,8080.3199015873,8125.815732826193,6391009
2019-04-30,8222.215556562682,8360.14501293003,8182.008359096027,8162.114924806683,7022320
2019-05-01,8134.414875203013,8164.096421884135,7991.540341628122,8100.8359209434475,8213929
2019-05-02,8315.086842526365,8349.695849116055,8202.208391130587,8377.245545878284,9230043
2019-05-03,8222.022214900135,8260.61398744608,8110.160438790746,8216.008912310803,2483495
2019-05-06,8345.71638610305,8395.5620043602,8197.618350274257,8402.561205822198,8051802
2019-05-07,8230.658553986812,8310.311087777438,8074.696787450158,8300.191444694217,9600956
2019-05-08,8049.083185809416,8114.8790872070795,7895.398594615974,8101.441986499534,6234028
2019-05-09,8177.910472458216,8227.079757676769,8113.025422539274,8256.92813185641,9384265
2019-05-10,8057.152974566785,8070.578449078273,8039.449784112035,8070.163109765734,3008168
2019-05-13,8250.159143760035,8268.77097633873,8166.2852752863055,8255.458842008598,6231755
2019-05-14,8456.864203615996,8482.00774923692,8292.956842837984,8429.25976280183,3742385
2019-05-15,8170.791187155847,8239.801889057306,8061.4243396273,8137.273965737296,3760022
2019-05-16,8121.8505115233065,8201.614847593384,8097.38586905813,8132.0081766048825,2435752
2019-05-17,8166.77754660586,8314.703330912727,8034.368954933547,8190.5293964491175,2119342
2019-05-20,7766.112830869242,7825.598394615227,7651.795876295807,7843.515745161124,6539705
2019-05-21,7927.502337668323,7938.050018589604,7841.483463010271,7956.533087757464,8806921
2019-05-22,7950.657009589269,8039.918354139255,7836.24664926562,7950.057041648066,8391204
2019-05-23,7740.651273930165,7806.173643711901,7647.790056128311,7728.438812947903,8059597
2019-05-24,7679.860245903121,7690.521120003672,7671.043759628685,7624.665522797627,4764245
2019-05-27,7506.1173486668,7597.775661371182,7460.503675516287,7552.640604943422,6359130
2019-05-28,7623.097385639714,7697.442004037513,7512.335163409186,7548.114323615246,3439003
2019-05-29,7629.572055375348,7779.922270493026,7493.175944391188,7576.631332169473,1073180
2019-05-30,7470.472833962055,7543.981461388064,7327.6850504164695,7518.020695285393,6154203
2019-05-31,7138.285453765023,7261.481497966703,7079.6819321711855,7132.005661891767,1526464
2019-06-03,7032.015512570241,7040.849360333559,6943.07597238904,7070.439467230421,3276380
2019-06-04,6882.798554272118,6986.600821014431,6804.631789057318,6833.396943422289,8882784
2019-06-05,6922.649838807847,7005.8692517874015,6814.003676036949,6947.347800363061,6178388
2019-06-06,6868.28552419591,6938.895998732743,6784.937905889177,6822.0161429459395,9103349
2019-06-07,6774.602053473509,6880.366261205947,6667.2390741835625,6742.925988763524,5262472
2019-06-10,7186.135604008247,7298.633386606094,7149.199767606025,7169.924151194142,8124685
2019-06-11,7058.245851960095,7063.982076683862,6974.679413740911,7080.624468575619,5127236
2019-06-12,7064.020630824614,7119.327152522205,6966.547488903156,7013.947094692963,4329124
2019-06-13,7338.446732635117,7419.031058990547,7193.580216239538,7325.202941590938,6164671
2019-06-14,7232.741143121583,7314.294926018375,7145.1139467713665,7177.603383356043,4056798
2019-06-17,7280.700646748425,7299.545512895798,7238.830785714672,7243.191035542187,2780388
2019-06-18,7169.99837203624,7180.083536116342,7108.0868059817885,7156.795034018361,8948620
2019-06-19,7015.50528025541,7155.801450912046,6971.646673753375,6985.4526192714675,4840146
2019-06-20,6739.2523106598155,6854.517614294245,6614.055485989035,6749.314242892065,2313689
2019-06-21,6691.037231150931,6785.090973129744,6557.601933991176,6722.356802956787,7527911
2019-06-24,6688.423216263775,6773.698221593793,6581.056145189207,6708.056361052868,8117098
2019-06-25,6945.506456062833,6996.120917765895,6834.695634134761,6947.7322215658805,2152233
2019-06-26,6432.2903837227,6540.754909679582,6354.377704040053,6439.172380070897,5158931
2019-06-27,6552.025992178718,6645.948960633418,6538.286284407199,6521.399559551225,5097050
2019-06-28,6345.490732533593,6384.223815255075,6246.0473621153105,6318.323655884179,2238802
2019-07-01,6243.575533312334,6301.18626824238,6168.184706844075,6181.422691698977,8393046
2019-07-02,6279.069247723344,6295.674563948088,6237.582332488404,6298.025809095283,8633986
2019-07-03,5906.358915324677,6011.050874254433,5891.135183951439,5884.103331564472,3926842
2019-07-04,6018.338724047792,6111.724095179797,5986.22540952844,6026.248933774948,6363002
2019-07-05,6396.642853605196,6405.760756556995,6269.411338074031,6399.417765703735,1776690
2019-07-08,6526.369768275035,6542.301259410185,6515.366364185333,6556.938251882959,8349342
2019-07-09,6386.630747082577,6454.378489952237,6265.449903039232,6424.821743287122,8459619
2019-07-10,6430.136551411465,6489.5550112300225,6329.094425682414,6385.038730443985,1148279
2019-07-11,6358.629238046313,6420.725504832197,6327.384876783049,6353.051214854549,6108646
2019-07-12,6067.944040583274,6187.633180696637,6001.407524727405,6108.438693533909,5365139
2019-07-15,6210.2390434469935,6275.768912933279,6101.667969498223,6220.984670402969,3357917
2019-07-16,6283.33341014032,6347.443742313697,6173.6038865821765,6265.1348912168505,8155671
2019-07-17,6040.0265480841645,6154.687096373086,5936.892628518347,6000.959391784766,1657661
2019-07-18,6126.975094624796,6148.497246282956,6064.397510519194,6178.355534667647,1037492
2019-07-19,6087.456879763294,6115.486674726332,5985.797205362275,6085.68942512327,8246382
2019-07-22,6107.149410731495,6153.487228564036,6003.74551719284,6124.8143411874735,7203702
2019-07-23,6162.032760779326,6191.029483848881,6073.578897662103,6167.473718044288,3019867
2019-07-24,6063.997745713043,6134.444715061576,6001.249465296059,6049.951159582012,3929782
2019-07-25,6020.182560049724,6140.201081154338,5935.59110328553,5974.095315110703,8157007
2019-07-26,6143.453996669663,6159.845325298993,6055.416867850945,6143.300817335365,9572502
2019-07-29,6143.72334388643,6244.321683777226,6025.384223030593,6152.899473289977,4092783
2019-07-30,6116.764922465288,6137.029757027754,6027.103520438836,6130.401471316833,1270197
2019-07-31,6293.795182439614,6308.654727835154,6280.024419732113,6237.923419445511,3647152
2019-08-01,5994.575282252348,6013.882245755454,5969.219231536632,5946.008260398423,9084845
2019-08-02,5807.383062031343,5832.164197087731,5773.773629706704,5754.237361042785,2300434
2019-08-05,5845.908769755702,5918.073916588788,5758.252161345782,5883.942922397948,3697227
2019-08-06,5690.04599900852,5725.700018238276,5648.119245245826,5719.872982316324,3384128
2019-08-07,5818.116669640407,5853.392660415399,5715.660517898877,5810.413517912801,8954991
2019-08-08,5784.036122553146,5807.793216338999,5696.69805027721,5791.474211542333,2337141
2019-08-09,5719.738794041041,5743.207741148625,5650.940212888173,5722.089593744086,4394204
2019-08-12,5652.491599163127,5662.085460662097,5640.919710732873,5629.986412742532,1356735
2019-08-13,5742.2340064798045,5756.675167316001,5739.623422022089,5686.684755381155,6938073
2019-08-14,5716.115378302537,5800.441216752608,5603.850330486955,5760.290879472366,2874531
2019-08-15,5971.542335532785,6000.046650165747,5858.442895159068,5928.173136774495,5733308
2019-08-16,6083.443872415202,6117.713906837027,6026.545589916328,6058.283402127457,7432121
2019-08-19,6071.212029785798,6164.90890123858,5961.265127281177,6092.486768723326,8457692
2019-08-20,6048.379983953546,6053.8700883700885,5967.735660502039,6051.4087668669235,3411590
2019-08-21,6265.003754687289,6367.505173139615,6205.434541314604,6310.97520975226,9550930
2019-08-22,6160.286108338218,6228.244765707677,6044.94559035562,6204.259959661156,8781582
2019-08-23,6199.984339344017,6231.409159993965,6110.167897293252,6215.6795726933915,1782456
2019-08-26,6073.760935364774,6154.788216199686,6007.5403998857355,6105.270744973665,7839932
2019-08-27,6228.246567778405,6250.4113208475455,6213.566586184811,6219.060277807796,8466768
2019-08-28,6455.2556076919755,6464.224922984986,6425.823800335721,6454.27890590887,6119616
2019-08-29,6562.4205821798305,6683.326662296074,6513.939090912314,6620.439364058424,3780164
2019-08-30,6476.490559635708,6496.272059150713,6451.662061010553,6469.264799818237,1595587
2019-09-02,6601.073310481838,6692.168254358659,6524.905204275363,6598.503005032564,3573944
2019-09-03,6487.789517063326,6544.481447747727,6430.129355523312,6474.731858692055,3974518
2019-09-04,6352.866604641686,6395.852211203215,6270.6696802879005,6339.976673685744,3395055
2019-09-05,6230.234420223001,6309.442813037175,6139.490166682273,6217.418740982098,4356931
2019-09-06,6292.450540707045,6415.7247121778655,6199.10055749338,6353.175196070293,1769565
2019-09-09,6397.3979168151745,6441.487501511242,6367.031910601025,6418.21202016866,4785354
2019-09-10,6263.123146458359,6332.06491095162,6162.190811655828,6220.2386064699085,8945383
2019-09-11,6445.69494675655,6506.155490628643,6435.956757372895,6405.866624119454,4065326
2019-09-12,6320.493501268158,6377.404527778987,6229.958403022037,6344.061672400499,8494989
2019-09-13,6873.17473576486,6934.064092475578,6758.474189066054,6928.091916238389,8751101
2019-09-16,6554.845875577824,6649.9388495640615,6468.231469771333,6601.61933362491,2398254
2019-09-17,6603.317788961086,6684.150474421564,6595.997753765478,6543.208767411801,8133613
2019-09-18,6743.23629134384,6784.993242081648,6705.421012794155,6743.996695149193,9774282
2019-09-19,6616.282827452051,6624.371464202984,6593.112988435664,6624.564010031018,9081306
2019-09-20,6631.710669075687,6702.799509498411,6503.7557800483055,6614.038046025722,5512072
2019-09-23,6815.566144130546,6898.416460906005,6788.877911784501,6845.922688562736,1598526
2019-09-24,6698.524584366942,6702.799961758164,6634.626419399831,6654.385094902497,9144085
2019-09-25,6615.88593451257,6668.427718241705,6601.73207237312,6585.332364942631,8698388
2019-09-26,6551.052753674105,6637.085224278224,6446.44061810894,6547.908140644906,8646258
2019-09-27,6460.882831999108,6472.757400734386,6445.407526270386,6413.172671899855,3743184
2019-09-30,6079.64549454547,6185.786122712376,5981.659181844864,6051.803486796046,4671627
2019-10-01,6345.648959722905,6409.787596037954,6310.331451225889,6326.82737232018,1996291
2019-10-02,6274.434603984112,6342.229376161981,6261.700729454547,6242.898212427286,7915300
2019-10-03,6219.266517460019,6219.58617021763,6137.590997226025,6165.296000920955,3292948
2019-10-04,6408.140438356663,6436.998979929674,6303.717642610191,6408.818616799171,3969797
2019-10-07,6657.972690600972,6759.1461540922755,6633.938081327493,6635.659464801946,8708501
2019-10-08,6816.791178373718,6897.6371251073815,6704.078520062003,6772.461091508286,8525387
2019-10-09,6740.617037980268,6805.572119664535,6673.13209481819,6694.385749937632,2627944
2019-10-10,6779.735968496058,6843.525333913537,6738.051479759781,6777.358157270191,7732908
2019-10-11,7448.323596142977,7487.521268275912,7412.775148798133,7455.936201970971,5422407
2019-10-14,7773.83312220092,7816.880591842648,7631.150110588092,7717.912430603251,8808138
2019-10-15,7985.751080881361,8135.304138146689,7918.660976370621,8032.498330200252,1316595
2019-10-16,7940.507085795822,8022.536375690833,7906.588886982952,7978.610705692831,5400171
2019-10-17,7828.887681579404,7912.937084375248,7729.477015390846,7751.9116556897525,3531793
2019-10-18,7798.120865619457,7801.7477433409695,7667.740529359373,7840.308174261482,8018291
2019-10-21,8129.101394634132,8141.1274378146745,8042.7236156028775,8087.814353884056,1885352
2019-10-22,8237.300704974296,8395.332218622209,8229.933332696937,8277.630746704348,2839200
2019-10-23,8039.387872879638,8073.461648283573,7882.787506383621,7973.0442300258,1160547
2019-10-24,8360.078820797478,8524.165936836653,8217.519724500196,8382.354571699922,7267597
2019-10-25,8101.0347252998445,8209.88936156911,7952.065862651464,8080.143841675827,7515917
2019-10-28,8270.776174921666,8272.818650109426,8135.456175689281,8289.316222206655,6172785
2019-10-29,8226.912046793017,8229.623949612107,8128.7527520391,8193.984679427414,1532350
2019-10-30,8206.02775661818,8344.813231625894,8152.332413616909,8166.16963268707,6760472
2019-10-31,7950.0925329915535,8053.077019883098,7800.8621316546605,7976.121467128854,5453309
2019-11-01,7792.544667626657,7865.28090941186,7772.813097484213,7719.7137437435285,4290647
2019-11-04,7543.447366413984,7632.800106893634,7543.420049411075,7482.932744430964,8050689
2019-11-05,7360.54412105852,7397.300776978094,7356.927147572285,7403.630952232312,6248457
2019-11-06,7438.848947055296,7568.985719211201,7394.307940145005,7481.992321856341,3486766
2019-11-07,7521.850564354885,7524.078002608966,7395.283594504221,7521.654425607807,8661844
2019-11-08,7226.886264282139,7279.638645560557,7156.318320005743,7232.430852421696,1442354
2019-11-11,7740.337993521704,7794.100875840034,7617.772102430256,7719.896405517377,7170175
2019-11-12,7868.481958664358,7951.861266833059,7825.619926695796,7869.735204003361,9553386
2019-11-13,8151.436676795998,8243.241937029625,8089.537368908668,8070.316225110337,4549864
2019-11-14,7918.517283931439,7929.534982953371,7879.394932450509,7886.698525290374,6644917
2019-11-15,7919.726102055142,7924.775399410388,7787.588815158048,7953.43156138604,1677765
2019-11-18,8328.405275569468,8398.850035874646,8248.729269511847,8361.824207330934,7030705
2019-11-19,7805.193206290369,7859.015245345718,7793.078777466255,7786.063342611664,7469824
2019-11-20,7703.753318198984,7751.988988592683,7701.536292797999,7747.996169303663,7901771
2019-11-21,7303.898906739679,7344.124187239948,7277.548698905393,7242.223379700992,7996659
2019-11-22,7096.028626381327,7147.9174930821155,6972.601929407841,7033.513758978703,3727591
2019-11-25,6868.216043506138,6870.002950634685,6865.464740298097,6828.487217526194,1934599
2019-11-26,7010.647310315491,7099.495177326097,6874.480773655203,7049.352190678915,3752085
2019-11-27,6999.144110664002,7082.956669740427,6926.753707507435,7012.478387450472,1787616
2019-11-28,6833.8063637646865,6918.666978631281,6824.082616536415,6857.2391211041495,8771926
2019-11-29,6604.447512139493,6724.301492935749,6575.405050961574,6629.363962741573,2313386
2019-12-02,7092.7593250106,7172.129955095971,7070.954870461795,7144.217267803393,7761935
2019-12-03,7038.39524014908,7137.51589857974,6918.660740061268,7105.049837439244,6998349
2019-12-04,6715.513029699422,6813.381321307741,6700.2490156230315,6757.321857050844,2830499
2019-12-05,6155.554927342649,6274.471862206289,6077.644059926764,6207.338141291317,6568298
2019-12-06,5954.600418157962,6033.479437548348,5954.339275977573,5925.123784020616,1146670
2019-12-09,5988.421544080712,6057.753288156217,5918.349351756868,5991.743167224361,9280989
2019-12-10,5850.507748280101,5860.694018049716,5837.188761247288,5816.491692962755,5769488
2019-12-11,5625.451289168149,5707.868101500816,5536.23511423927,5593.344092224311,9661089
2019-12-12,6027.848398891389,6028.71805620422,6018.383202271145,6077.427301488192,7496196
2019-12-13,6038.9482699526725,6114.398694019966,6018.350110331885,6042.429247472548,5552074
2019-12-16,5836.598093391696,5923.654841392233,5815.193399327094,5825.7965906601785,4646420
2019-12-17,5874.0275892989175,5990.1797809078935,5857.7600097868035,5923.717722082856,1883915
2019-12-18,6085.121008454286,6126.821292532617,6061.052026800637,6131.491565785959,3693159
2019-12-19,6105.873263191001,6105.987172976808,6102.800357739994,6058.261260523848,9167867
2019-12-20,5743.428096800225,5805.6508147515415,5708.513667699732,5771.163335487088,6964623
2019-12-23,5770.470222620708,5774.71719699137,5675.575292383526,5822.4030485531985,7166579
2019-12-24,5832.278187878437,5836.843346254969,5803.791782072757,5858.174540582417,6217389
2019-12-25,6003.447127549589,6091.445530950204,5981.933835159908,6052.772691763697,3900738
2019-12-26,6087.880838271149,6129.744341760473,6059.160867595551,6035.089033911134,8648652
2019-12-27,6305.527477800743,6405.932348822161,6210.441900317069,6304.339081007573,6455088
2019-12-30,6619.916152271485,6696.878524760879,6605.08864554631,6636.509994151478,3645530
2019-12-31,6464.030050409676,6465.206379208101,6398.298044148768,6507.173291535389,4821897
2020-01-01,6366.5831052844005,6457.120907198244,6309.483909231866,6363.05482687405,1471379
2020-01-02,6188.920335574587,6194.131739588727,6128.743051252972,6218.2792527129095,5441044
2020-01-03,6353.68997026537,6408.657479389946,6279.447734863112,6319.388277062574,3401488
2020-01-06,6485.997441900655,6488.637907212094,6413.658859735318,6437.91198840077,3178852
2020-01-07,6583.715694750092,6618.561164479814,6563.592637567049,6609.676956872172,5537283
2020-01-08,6379.401151628762,6493.0004199934365,6339.177861070961,6343.064468287827,9742128
2020-01-09,6147.798716437682,6167.553416845836,6092.430593387978,6153.438427810211,2126944
2020-01-10,5862.740367739185,5924.692078134035,5825.36393918807,5873.669094491789,4541482
2020-01-13,5856.675581293654,5946.696807218358,5752.029815809358,5893.577176451531,7407222
2020-01-14,5999.434374003805,6012.095228891464,5962.673542850128,6040.2829245310995,8307811
2020-01-15,5919.451623492604,5926.352851156962,5826.249219186011,5955.614575497342,7059919
2020-01-16,5858.77049386184,5900.706772420791,5851.655285380925,5817.915697046508,6739734
2020-01-17,5904.732016949374,5939.073139467068,5845.34815389873,5919.484982326748,3973905
2020-01-20,5970.9299097038775,6058.084009826673,5862.702150201517,5933.578815982332,8430793
2020-01-21,6126.140713620058,6207.88009143591,6110.921710251214,6152.481892470644,4146471
2020-01-22,5938.7112164836935,5953.8929904087845,5926.404482881383,5959.793925110823,6187924
2020-01-23,5893.23209245207,5954.8348677519325,5841.000393555842,5853.271234212204,4431495
2020-01-24,6130.593305753177,6224.882427399853,6015.531290243264,6182.996055562324,8601244
2020-01-27,6002.237064774704,6094.437435702356,5956.931297540668,6032.300125626345,6502828
2020-01-28,5939.949443611591,5971.097082125298,5885.424597929058,5945.093478117102,1814904
2020-01-29,5960.668024693783,6046.835334096979,5843.263051926033,5953.193510208579,5063862
2020-01-30,6307.400933523673,6359.6129094051585,6268.371522037306,6325.196040169617,1215234
2020-01-31,6416.418348335067,6491.695030250805,6347.736870464465,6427.135081919954,9947661
2020-02-03,6412.990389276767,6526.34131708802,6320.351720195247,6399.131904781843,6173002
2020-02-04,6284.519454557534,6286.955440911801,6190.799885402443,6326.060659634174,5979156
2020-02-05,6476.736041217974,6589.9421352503805,6375.543694185912,6502.195091388648,7811554
2020-02-06,6398.575875285385,6433.1982481895575,6340.606151704718,6404.086111223712,6217166
2020-02-07,6259.530777655347,6302.449641774029,6213.845936561914,6292.930090447975,9069891
2020-02-10,6374.5219124388905,6491.654854879617,6289.273343788587,6322.902230735291,3038475
2020-02-11,6179.712725247548,6298.8816474203295,6123.841485272829,6207.905435171988,7927046
2020-02-12,5994.004010500889,6061.711968358875,5989.5812250571125,6020.36465706508,5799337
2020-02-13,6068.226429764481,6149.345511544189,5968.6001364269405,6086.285886732462,3771063
2020-02-14,5983.670963227514,6027.411111048448,5975.506059683292,6003.653054158166,4694672
2020-02-17,6158.158260739652,6220.582855769367,6061.129913799493,6216.457236646353,3663912
2020-02-18,6397.266206872513,6515.383905500157,6326.719807777819,6389.008183799059,6690400
2020-02-19,6546.2701003499005,6650.733994670464,6472.038609901634,6570.468766396355,2303996
2020-02-20,6764.209409918946,6770.706460070259,6714.799097683562,6727.862014312094,1778857
2020-02-21,6670.133590060922,6687.115130778357,6578.611261946957,6682.053871597893,4867158
2020-02-24,6530.370529265822,6609.707565673343,6491.1610355905195,6575.514963256779,1356409
2020-02-25,6458.22938739567,6574.636271781075,6426.306862304065,6492.218032505333,1259800
2020-02-26,5984.228548515925,6103.3823465810765,5946.328337432015,6027.365557758996,5486484
2020-02-27,5991.091705725001,6048.413157340031,5889.648997919347,6015.177774627671,1208439
2020-02-28,5766.745268708368,5816.569188512813,5653.835641767671,5808.023154010687,6306075
2020-03-02,5860.890009091793,5907.405370767665,5820.486675855446,5857.049828554832,2720422
2020-03-03,5999.997505206656,6035.740400394501,5991.045872440527,6006.025174555223,9190196
2020-03-04,5748.7822838749225,5830.695015447367,5678.581328185868,5758.392404715655,4871015
2020-03-05,5823.751822242706,5933.066319848102,5797.027919294165,5832.554250360361,9839203
2020-03-06,5857.343232376169,5871.833074456706,5835.964161151411,5887.931241631539,2607395
2020-03-09,5779.336447545847,5874.857664319271,5673.161986734506,5757.392253560812,1695916
2020-03-10,5701.1669628202535,5786.734326577105,5682.652677929978,5712.470276115705,1751349
2020-03-11,5530.557375651709,5567.884761756116,5424.56078455894,5519.581472296256,3236469
2020-03-12,5428.025399473031,5440.636101528784,5365.499245792958,5481.709638408104,9195981
2020-03-13,5027.820244821444,5117.9570283741605,4960.802549375206,5014.462657765561,9282315
2020-03-16,4991.1194135286,5089.797845440187,4919.003695168497,5007.1949823440655,6273471
2020-03-17,4991.594876922204,5023.6910421277125,4958.9812213965515,5008.605885920972,3738077
2020-03-18,4677.127153372673,4730.325956240735,4663.913864418395,4682.818683242317,4573207
2020-03-19,4870.345763369213,4906.704456319012,4776.358556853245,4892.273026348036,4531861
2020-03-20,5060.7311462040925,5090.484597255279,5048.204984365079,5070.918975417029,2398359
2020-03-23,5274.788049664396,5296.063689169685,5196.829164212876,5227.223612142944,7008122
2020-03-24,5624.497566231207,5660.093477637758,5576.164004166806,5598.561041865227,7895093
2020-03-25,5340.691659124838,5363.458038378035,5254.917244909782,5343.067478868985,5444131
2020-03-26,5224.550580572756,5260.849726351144,5216.4055483570555,5273.480725239232,6370462
2020-03-27,5363.857492790893,5452.322456096906,5266.397959193405,5402.960328338814,5959285
2020-03-30,5340.2903097728295,5431.936880923355,5234.440180513428,5303.183639216439,6944542
2020-03-31,5350.234822416519,5363.722569181485,5297.477397140174,5345.669950245875,1548772
2020-04-01,5197.239940787591,5239.995996612209,5101.151197078852,5168.07574489295,2731758
2020-04-02,5100.92908199076,5176.357603902927,5032.921763309044,5100.542936181964,9273052
2020-04-03,4899.55872989909,4934.761882600842,4873.50722695617,4866.380702088148,4481724
2020-04-06,4975.431545634742,5024.820854807936,4882.89797418176,4947.217345601805,4076079
2020-04-07,4694.455764876856,4723.943505727792,4686.76011652267,4651.433357827342,2107583
2020-04-08,4514.800430615838,4584.170511660937,4436.0206080735825,4492.819980115918,2024997
2020-04-09,4391.38967070861,4394.919225997276,4342.393898602421,4388.174024010642,6215129
2020-04-10,4353.738380032329,4433.561159001443,4351.0463794877005,4380.165054541946,5775900
2020-04-13,4245.85454940228,4294.197527099489,4161.764760796835,4242.447316753701,9822605
2020-04-14,4281.86452614408,4291.20505645748,4280.204330729348,4253.0289063344835,4819957
2020-04-15,4407.695573190971,4488.413940683288,4356.152782628494,4367.7186511526015,4920353
2020-04-16,4455.125138145432,4460.617958372487,4454.472326220452,4430.40070888995,1339697
2020-04-17,4599.420292393993,4618.090376076427,4561.79624785169,4581.366282631374,8693081
2020-04-20,4610.6086157471655,4699.006611140024,4531.046034755101,4639.248247177824,2860004
2020-04-21,4827.998259421299,4854.220018946462,4750.553649397087,4823.300631328095,4740310
2020-04-22,4818.688295795863,4891.654557216229,4787.433786775898,4857.642013338961,8702262
2020-04-23,4745.787056985569,4830.028177703933,4669.116336912705,4788.418681285348,4712925
2020-04-24,4748.4547464823245,4763.123246975434,4660.540805289803,4747.657503522377,3282247
2020-04-27,4699.977651276336,4763.981180421551,4692.099554284248,4658.155646567285,7432480
2020-04-28,4909.007444372299,4986.99211065316,4833.890082207784,4932.8781968276435,3961381
2020-04-29,4820.4781191001175,4882.149076044179,4743.1133611485375,4783.781968366189,4065761
2020-04-30,5004.0962293094635,5100.417628835939,4957.355963384445,4968.5171043026985,3104801
2020-05-01,4952.761620859966,5009.076825481749,4952.401498286077,5001.937731947337,1872273
2020-05-04,4835.328210564478,4845.462719223132,4803.835324250838,4849.7982351211795,6257204
2020-05-05,4955.61680818229,5035.528654517336,4917.706052139409,4922.230382029982,3383157
2020-05-06,5192.929536386555,5230.09581401924,5099.585131848805,5212.002372472411,9009390
2020-05-07,5072.13512591917,5169.3567103920395,5060.697125048468,5063.010900251436,5261036
2020-05-08,5072.112306429867,5104.352331720308,5056.060400539814,5120.162237902833,8042004
2020-05-11,5088.799726773705,5097.141520246598,5039.931288153326,5069.513316925305,5835123
2020-05-12,4994.0216255703235,5004.443201152369,4946.693796580965,5036.0509827177875,6855096
2020-05-13,5124.844028189064,5182.905871213143,5056.860343931954,5124.877283710229,9480223
2020-05-14,5056.42089053476,5105.564278513256,5030.564254176326,5058.013408544371,9990830
2020-05-15,4969.734476740239,4972.945304416688,4956.306226343429,4946.321626945009,7071798
2020-05-18,4930.357161763613,5002.264420406448,4872.566403713418,4977.985458235696,7791116
2020-05-19,5195.2727452940035,5298.150903014138,5180.262350030313,5219.64787776,9117016
2020-05-20,4917.533124155952,4955.62807411685,4868.247683106482,4892.962246063314,5555478
2020-05-21,5085.234275026857,5136.1616909434215,5041.009940584729,5053.673981772504,4930884
2020-05-22,5369.65805423578,5415.987692869759,5322.416060958957,5360.0016993045665,5952692
2020-05-25,5486.236244703893,5539.579360051581,5450.831206306441,5518.252438293824,5442221
2020-05-26,5518.793254890592,5616.358818054412,5480.271399315918,5564.939033109091,4835634
2020-05-27,5346.522146960069,5434.470224155051,5346.446750198984,5364.119035816365,2812915
2020-05-28,5327.206103163073,5331.989235908672,5273.47452860926,5366.513685897182,1776552
2020-05-29,5655.648182158309,5742.550648700973,5545.781012638412,5677.765327000231,9044685
2020-06-01,5904.485286367859,5949.781729567072,5852.446664086194,5939.085220948441,8680787
2020-06-02,5778.085799251237,5854.537134359615,5668.353006626668,5784.552331297647,8803566
2020-06-03,5775.0114672577265,5856.58267261068,5746.129008242283,5791.095560245885,2324255
2020-06-04,5671.081867003577,5775.8872481814315,5656.1170039241715,5694.673951934483,3450757
2020-06-05,5704.959522860673,5758.420874536803,5674.845049919163,5759.520449495681,8427588
2020-06-08,5762.861469905511,5769.701713984688,5657.6376161111975,5729.759958661369,4664115
2020-06-09,5967.506709212856,6056.839085290394,5953.844301384303,5984.871173979249,6867201
2020-06-10,5949.0444049186835,5986.5532845836,5890.083034922979,6002.541255077544,1477379
2020-06-11,6111.04894849135,6181.317566780162,6106.295730958063,6084.3337227201555,8761506
2020-06-12,5972.690571751157,6036.4836046742685,5914.053299730439,5914.1341403151955,6908440
2020-06-15,5966.900354792785,6057.80175275449,5848.242096288807,5953.795775100836,5770768
2020-06-16,6034.876626543362,6081.881669290008,5976.7948401183685,5993.525626741376,2705761
2020-06-17,6064.158293588247,6126.437952757086,6053.309983938707,6102.955736957955,5165301
2020-06-18,5967.158505198872,6025.3195061147735,5938.103797652119,5912.076551414399,6177596
2020-06-19,5533.199130809304,5566.58216543965,5448.90980741181,5492.635128206924,8541820
2020-06-22,5381.652745201447,5411.346625190852,5339.957444052822,5359.317466844576,9984635
